RD_LOG_ID_R,SEGMENT_ID_R,FULL_NAME_R,road_class,RUCODE,LENGTH,setting,LENGTH_R,NAME,tomatch,distance,sidewalk_right,sidewalk_left,shoulder_right,shoulder_left,standard_sidewalk,standard_shoulder,score_left,score_right,score,the_score,the_length,w_score
80670,4142,MADRONA ST NE,Local Access,1,204,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,204,0
80240,2198,NE LOUGHREY AVE,Local Access,1,658,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,658,0
80670,5252,MADRONA ST NE,Local Access,1,229,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,229,0
80750,6735,DIVISION ST NE,Local Access,1,216,Rural,216,1 North,1 North,216,NA,NA,2,2,NA,3,1,1,2,2,216,432
86680,6714,KINGSTON ST NE,Local Access,1,219,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,219,0
80670,6553,MADRONA ST NE,Local Access,1,210,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,210,0
80600,3540,NE HARRIS AVE,Local Access,1,644,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,644,0
86680,5030,KINGSTON ST NE,Local Access,1,236,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,236,0
74730,4897,NE ROVA RD,Local Access,1,761,Rural,761,1 North,1 North,761,NA,NA,2,2,NA,3,1,1,2,2,761,1522
80750,2558,DIVISION ST NE,Local Access,1,220,Rural,220,1 North,1 North,220,NA,NA,2,2,NA,3,1,1,2,2,220,440
70370,10986,MILLER BAY RD NE,Major Collector,1,4114,Rural,4114,1 North,1 North,347,NA,NA,3,3,NA,6,1,1,2,2,347,694
70370,10986,MILLER BAY RD NE,Major Collector,1,4114,Rural,4114,1 North,1 North,504,NA,NA,3,3,NA,6,1,1,2,2,504,1008
70370,10986,MILLER BAY RD NE,Major Collector,1,4114,Rural,4114,1 North,1 North,204,NA,NA,3,3,NA,6,1,1,2,2,204,408
70370,10986,MILLER BAY RD NE,Major Collector,1,4114,Rural,4114,1 North,1 North,294,NA,NA,3,3,NA,6,1,1,2,2,294,588
70370,10986,MILLER BAY RD NE,Major Collector,1,4114,Rural,4114,1 North,1 North,2464,NA,NA,3,3,NA,6,1,1,2,2,2464,4928
70370,10986,MILLER BAY RD NE,Major Collector,1,4114,Rural,4114,1 North,1 North,299,NA,NA,3,3,NA,6,1,1,2,2,299,598
70370,2196,MILLER BAY RD NE,Major Collector,1,815,Rural,815,1 North,1 North,264,NA,NA,8,8,NA,6,5,5,10,10,264,2640
70370,2196,MILLER BAY RD NE,Major Collector,1,815,Rural,815,1 North,1 North,0,NA,NA,NA,8,NA,6,5,0,5,5,0,0
70370,2196,MILLER BAY RD NE,Major Collector,1,815,Rural,815,1 North,1 North,550,NA,NA,8,8,NA,6,5,5,10,10,550,5500
71650,2053,STOTTLEMEYER RD NE,Local Access,1,1616,Rural,1616,1 North,1 North,1616,NA,NA,4,4,NA,3,5,5,10,10,1616,16160
80750,1566,DIVISION ST NE,Local Access,1,224,Rural,224,1 North,1 North,224,NA,NA,2,2,NA,3,1,1,2,2,224,448
80188,1910,NE MIDWAY AVE,Local Access,1,412,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,412,0
85100,4133,NE SHORTY CAMPBELL RD,Local Access,1,1356,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1356,0
80600,2926,NE HARRIS AVE,Local Access,1,687,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,687,0
70370,2749,MILLER BAY RD NE,Major Collector,1,2128,Rural,2128,1 North,1 North,147,NA,NA,8,8,NA,6,5,5,10,10,147,1470
70370,2749,MILLER BAY RD NE,Major Collector,1,2128,Rural,2128,1 North,1 North,367,NA,NA,8,8,NA,6,5,5,10,10,367,3670
70370,2749,MILLER BAY RD NE,Major Collector,1,2128,Rural,2128,1 North,1 North,0,NA,NA,NA,8,NA,6,5,0,5,5,0,0
70370,2749,MILLER BAY RD NE,Major Collector,1,2128,Rural,2128,1 North,1 North,1612,NA,NA,3,3,NA,6,1,1,2,2,1612,3224
80740,680,GREENWOOD ST NE,Local Access,1,219,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,219,0
70370,535,MILLER BAY RD NE,Major Collector,1,408,Rural,408,1 North,1 North,408,NA,NA,8,8,NA,6,5,5,10,10,408,4080
71650,381,STOTTLEMEYER RD NE,Local Access,1,1314,Rural,1314,1 North,1 North,1314,NA,NA,4,4,NA,3,5,5,10,10,1314,13140
75210,324,HIGHLAND RD NE,Local Access,1,704,Rural,704,1 North,1 North,704,NA,NA,2,5,NA,3,5,1,6,6,704,4224
75210,1032,HIGHLAND RD NE,Local Access,1,4837,Rural,4837,1 North,1 North,3977,NA,NA,2,5,NA,3,5,1,6,6,3977,23862
75210,1032,HIGHLAND RD NE,Local Access,1,4837,Rural,4837,1 North,1 North,703,NA,NA,2,4,NA,3,5,1,6,6,703,4218
75210,1032,HIGHLAND RD NE,Local Access,1,4837,Rural,4837,1 North,1 North,157,NA,NA,NA,5,NA,3,5,0,5,5,157,785
80800,12291,NE PARK AVE,Local Access,1,440,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,440,0
86685,4331,SOUTH KINGSTON RD NE,Minor Collector,1,610,Rural,610,1 North,1 North,610,NA,NA,2,2,NA,4,1,1,2,2,610,1220
80370,2815,WILDWOOD ST NE,Local Access,1,114,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,114,0
80500,7380,NE SHORE DR,Local Access,1,605,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,605,0
80500,6409,NE SHORE DR,Local Access,1,334,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,334,0
80500,4344,NE SHORE DR,Local Access,1,702,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,702,0
80500,1524,NE SHORE DR,Local Access,1,635,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,635,0
80415,9567,INDIANOLA RD NE,Minor Collector,1,214,Rural,214,1 North,1 North,214,NA,NA,4,4,NA,4,5,5,10,10,214,2140
80415,7011,INDIANOLA RD NE,Minor Collector,1,233,Rural,233,1 North,1 North,233,NA,NA,4,4,NA,4,5,5,10,10,233,2330
80415,8750,INDIANOLA RD NE,Minor Collector,1,213,Rural,213,1 North,1 North,213,NA,NA,4,4,NA,4,5,5,10,10,213,2130
80415,2084,INDIANOLA RD NE,Minor Collector,1,220,Rural,220,1 North,1 North,220,NA,NA,4,4,NA,4,5,5,10,10,220,2200
80415,2084,INDIANOLA RD NE,Minor Collector,1,220,Rural,220,1 North,1 North,0,NA,NA,4,NA,NA,4,0,5,5,5,0,0
80415,78,INDIANOLA RD NE,Minor Collector,1,219,Rural,219,1 North,1 North,219,NA,NA,4,4,NA,4,5,5,10,10,219,2190
80415,1961,INDIANOLA RD NE,Minor Collector,1,227,Rural,227,1 North,1 North,227,NA,NA,4,4,NA,4,5,5,10,10,227,2270
80415,1841,INDIANOLA RD NE,Minor Collector,1,1063,Rural,1063,1 North,1 North,1063,NA,NA,4,4,NA,4,5,5,10,10,1063,10630
80415,1841,INDIANOLA RD NE,Minor Collector,1,1063,Rural,1063,1 North,1 North,0,NA,NA,4,NA,NA,4,0,5,5,5,0,0
80415,2574,INDIANOLA RD NE,Minor Collector,1,216,Rural,216,1 North,1 North,216,NA,NA,4,4,NA,4,5,5,10,10,216,2160
80500,896,NE SHORE DR,Local Access,1,407,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,407,0
74880,15215,NE SAWDUST HILL RD,Local Access,1,2527,Rural,2527,1 North,1 North,2527,NA,NA,3,3,NA,3,5,5,10,10,2527,25270
70370,14256,MILLER BAY RD NE,Major Collector,1,2900,Rural,2900,1 North,1 North,2022,NA,NA,3,3,NA,6,1,1,2,2,2022,4044
70370,14256,MILLER BAY RD NE,Major Collector,1,2900,Rural,2900,1 North,1 North,877,NA,NA,3,3,NA,6,1,1,2,2,877,1754
70370,14256,MILLER BAY RD NE,Major Collector,1,2900,Rural,2900,1 North,1 North,0,NA,NA,NA,3,NA,6,1,0,1,1,0,0
74590,8765,NE MINDER RD,Local Access,1,809,Rural,809,1 North,1 North,809,NA,NA,9,9,NA,3,5,5,10,10,809,8090
74880,9731,NE SAWDUST HILL RD,Local Access,1,2797,Rural,2797,1 North,1 North,1489,NA,NA,3,3,NA,3,5,5,10,10,1489,14890
74880,9731,NE SAWDUST HILL RD,Local Access,1,2797,Rural,2797,1 North,1 North,122,NA,NA,3,3,NA,3,5,5,10,10,122,1220
74880,9731,NE SAWDUST HILL RD,Local Access,1,2797,Rural,2797,1 North,1 North,1185,NA,NA,3,3,NA,3,5,5,10,10,1185,11850
86680,1898,KINGSTON ST NE,Local Access,1,957,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,957,0
77260,4556,NW PIONEER HILL RD,Local Access,1,2152,Rural,2152,1 North,1 North,2152,NA,NA,6,NA,NA,3,0,5,5,5,2152,10760
77260,4556,NW PIONEER HILL RD,Local Access,1,2152,Rural,2152,1 North,1 North,2151,NA,NA,NA,4,NA,3,5,0,5,5,2151,10755
74597,1400,NE ORSETH RD,Local Access,1,1013,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1013,0
86671,10010,NE WEST KINGSTON RD,Major Collector,1,1972,Rural,1972,1 North,1 North,1624,NA,NA,10,10,NA,6,5,5,10,10,1624,16240
86671,10010,NE WEST KINGSTON RD,Major Collector,1,1972,Rural,1972,1 North,1 North,348,NA,NA,10,10,NA,6,5,5,10,10,348,3480
74730,1788,NE ROVA RD,Local Access,1,5095,Rural,5095,1 North,1 North,3118,NA,NA,2,2,NA,3,1,1,2,2,3118,6236
74730,1788,NE ROVA RD,Local Access,1,5095,Rural,5095,1 North,1 North,1121,NA,NA,2,1,NA,3,1,1,2,2,1121,2242
80750,11211,DIVISION ST NE,Local Access,1,662,Rural,662,1 North,1 North,0,NA,NA,NA,2,NA,3,1,0,1,1,0,0
71650,3155,STOTTLEMEYER RD NE,Local Access,1,1396,Rural,1396,1 North,1 North,1342,NA,NA,4,4,NA,3,5,5,10,10,1342,13420
71650,15880,STOTTLEMEYER RD NE,Local Access,1,374,Rural,374,1 North,1 North,374,NA,NA,4,4,NA,3,5,5,10,10,374,3740
74790,6738,PORT GAMBLE RD NE,Local Access,1,1463,Rural,1463,1 North,1 North,1463,NA,NA,1,1,NA,3,1,1,2,2,1463,2926
74790,6738,PORT GAMBLE RD NE,Local Access,1,1463,Rural,1463,1 North,1 North,0,NA,NA,NA,2,NA,3,1,0,1,1,0,0
83090,10395,CHRIS LN NE,Local Access,1,1361,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1361,0
83090,15868,CHRIS LN NE,Local Access,1,622,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,622,0
72509,9432,BIG VALLEY RD NE,Minor Collector,1,3506,Rural,3506,1 North,1 North,3506,NA,NA,3,2,NA,4,1,1,2,2,3506,7012
74680,9947,NE STEVENS UHLER RD,Local Access,1,1285,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1285,0
74790,11699,PORT GAMBLE RD NE,Local Access,1,762,Rural,762,1 North,1 North,762,NA,NA,NA,1,NA,3,1,0,1,1,762,762
74790,11699,PORT GAMBLE RD NE,Local Access,1,762,Rural,762,1 North,1 North,633,NA,NA,1,NA,NA,3,0,1,1,1,633,633
59650,19360,THORPE RD NE,Local Access,1,760,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,0
59650,1904,THORPE RD NE,Local Access,1,1032,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1032,0
74790,6536,PORT GAMBLE RD NE,Local Access,1,1062,Rural,1062,1 North,1 North,1062,NA,NA,1,1,NA,3,1,1,2,2,1062,2124
83290,3559,LEYMAN LN NE,Local Access,1,1319,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1319,0
80120,10998,NE SEAVIEW AVE,Local Access,1,703,Rural,703,1 North,1 North,0,NA,NA,1,NA,NA,3,0,1,1,1,0,0
80120,10998,NE SEAVIEW AVE,Local Access,1,703,Rural,703,1 North,1 North,703,NA,NA,1,1,NA,3,1,1,2,2,703,1406
80120,4574,NE SEAVIEW AVE,Local Access,1,628,Rural,628,1 North,1 North,628,NA,NA,1,1,NA,3,1,1,2,2,628,1256
80120,11145,NE SEAVIEW AVE,Local Access,1,694,Rural,694,1 North,1 North,694,NA,NA,1,1,NA,3,1,1,2,2,694,1388
80120,12780,NE SEAVIEW AVE,Local Access,1,618,Rural,618,1 North,1 North,618,NA,NA,1,1,NA,3,1,1,2,2,618,1236
80120,171,NE SEAVIEW AVE,Local Access,1,330,Rural,330,1 North,1 North,330,NA,NA,1,1,NA,3,1,1,2,2,330,660
80120,2776,NE SEAVIEW AVE,Local Access,1,1350,Rural,1350,1 North,1 North,1350,NA,NA,1,1,NA,3,1,1,2,2,1350,2700
80120,2776,NE SEAVIEW AVE,Local Access,1,1350,Rural,1350,1 North,1 North,0,NA,NA,NA,1,NA,3,1,0,1,1,0,0
74590,933,NE MINDER RD,Local Access,1,5070,Rural,5070,1 North,1 North,2141,NA,NA,4,4,NA,3,5,5,10,10,2141,21410
74590,933,NE MINDER RD,Local Access,1,5070,Rural,5070,1 North,1 North,2928,NA,NA,9,9,NA,3,5,5,10,10,2928,29280
74596,15884,NE ORSETH RD,Local Access,1,637,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,637,0
74790,18247,PORT GAMBLE RD NE,Local Access,1,121,Rural,121,1 North,1 North,121,NA,NA,NA,1,NA,3,1,0,1,1,121,121
74790,18247,PORT GAMBLE RD NE,Local Access,1,121,Rural,121,1 North,1 North,26,NA,NA,1,NA,NA,3,0,1,1,1,26,26
74790,12743,PORT GAMBLE RD NE,Local Access,1,334,Rural,334,1 North,1 North,334,NA,NA,1,1,NA,3,1,1,2,2,334,668
74790,12743,PORT GAMBLE RD NE,Local Access,1,334,Rural,334,1 North,1 North,0,NA,NA,NA,1,NA,3,1,0,1,1,0,0
74790,8587,PORT GAMBLE RD NE,Local Access,1,872,Rural,872,1 North,1 North,872,NA,NA,1,1,NA,3,1,1,2,2,872,1744
74790,18248,PORT GAMBLE RD NE,Local Access,1,291,Rural,291,1 North,1 North,291,NA,NA,1,1,NA,3,1,1,2,2,291,582
74790,18248,PORT GAMBLE RD NE,Local Access,1,291,Rural,291,1 North,1 North,0,NA,NA,NA,1,NA,3,1,0,1,1,0,0
74660,12065,NE GUNDERSON RD,Major Collector,1,3118,Rural,3118,1 North,1 North,252,NA,NA,4,4,NA,6,3,3,6,6,252,1512
74660,12065,NE GUNDERSON RD,Major Collector,1,3118,Rural,3118,1 North,1 North,2865,NA,NA,4,7,NA,6,5,3,8,8,2865,22920
74660,9563,NE GUNDERSON RD,Major Collector,1,2382,Rural,2382,1 North,1 North,2382,NA,NA,4,7,NA,6,5,3,8,8,2382,19056
74660,9563,NE GUNDERSON RD,Major Collector,1,2382,Rural,2382,1 North,1 North,0,NA,NA,NA,7,NA,6,5,0,5,5,0,0
74596,7013,NE ORSETH RD,Local Access,1,1201,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1201,0
74790,11547,PORT GAMBLE RD NE,Local Access,1,2569,Rural,2569,1 North,1 North,2569,NA,NA,1,1,NA,3,1,1,2,2,2569,5138
74790,14610,PORT GAMBLE RD NE,Local Access,1,1275,Rural,1275,1 North,1 North,1275,NA,NA,1,1,NA,3,1,1,2,2,1275,2550
5027,10731,BAY RIDGE DR NW,Local Access,1,4671,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4671,0
5027,19362,BAY RIDGE DR NW,Local Access,1,2206,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2206,0
78130,6294,EDGEWATER BLVD NW,Local Access,1,823,Rural,823,1 North,1 North,751,NA,NA,4,4,NA,3,5,5,10,10,751,7510
78130,19368,EDGEWATER BLVD NW,Local Access,1,213,Rural,213,1 North,1 North,213,NA,NA,4,4,NA,3,5,5,10,10,213,2130
72509,15991,BIG VALLEY RD NE,Minor Collector,1,1884,Rural,1884,1 North,1 North,1884,NA,NA,3,2,NA,4,1,1,2,2,1884,3768
72509,5924,BIG VALLEY RD NE,Minor Collector,1,2076,Rural,2076,1 North,1 North,2076,NA,NA,3,2,NA,4,1,1,2,2,2076,4152
80415,2246,INDIANOLA RD NE,Local Access,1,209,Rural,209,1 North,1 North,0,NA,NA,NA,4,NA,3,5,0,5,5,0,0
80415,2246,INDIANOLA RD NE,Local Access,1,209,Rural,209,1 North,1 North,209,NA,NA,4,4,NA,3,5,5,10,10,209,2090
83210,15933,NORMAN RD NE,Local Access,2,1273,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1273,0
75130,8874,RITTER LN NE,Local Access,1,2650,Rural,2650,1 North,1 North,2650,NA,NA,1,1,NA,3,1,1,2,2,2650,5300
86671,19176,NE WEST KINGSTON RD,Major Collector,2,1568,Urban,1568,1 North,1 North,1511,NA,NA,10,10,6,NA,2,2,4,4,1511,6044
86671,19176,NE WEST KINGSTON RD,Major Collector,2,1568,Urban,1568,1 North,1 North,56,NA,NA,10,10,6,NA,2,2,4,4,56,224
73230,4705,CANYON CREEK RD NE,Local Access,1,401,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,401,0
73230,19025,CANYON CREEK RD NE,Local Access,1,12,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,0
74790,13178,PORT GAMBLE RD NE,Local Access,1,722,Rural,722,1 North,1 North,722,NA,NA,5,2,NA,3,1,5,6,6,722,4332
76470,9456,NW ARCADIA CT,Local Access,1,482,Rural,482,1 North,1 North,387,NA,NA,6,6,NA,3,5,5,10,10,387,3870
76470,9456,NW ARCADIA CT,Local Access,1,482,Rural,482,1 North,1 North,94,NA,NA,6,6,NA,3,5,5,10,10,94,940
76470,9388,NW ARCADIA CT,Local Access,1,455,Rural,455,1 North,1 North,455,NA,NA,6,6,NA,3,5,5,10,10,455,4550
76480,10312,COBURG PL NW,Local Access,1,1393,Rural,1393,1 North,1 North,1393,NA,NA,3,3,NA,3,5,5,10,10,1393,13930
76460,9220,MONTECARLO PL NW,Local Access,1,532,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,532,0
76476,9101,NW EMPIRE ST,Local Access,1,439,Rural,439,1 North,1 North,439,NA,NA,6,6,NA,3,5,5,10,10,439,4390
76472,8019,MONUMENT PL NW,Local Access,1,376,Rural,376,1 North,1 North,376,NA,NA,6,6,NA,3,5,5,10,10,376,3760
76455,6356,NW NASSAU CT,Local Access,1,282,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,282,0
76474,3590,BRIXTON PL NW,Local Access,1,118,Rural,118,1 North,1 North,118,NA,NA,6,6,NA,3,5,5,10,10,118,1180
76474,7000,BRIXTON PL NW,Local Access,1,603,Rural,603,1 North,1 North,317,NA,NA,6,6,NA,3,5,5,10,10,317,3170
76474,7000,BRIXTON PL NW,Local Access,1,603,Rural,603,1 North,1 North,102,NA,NA,6,6,NA,3,5,5,10,10,102,1020
76474,7000,BRIXTON PL NW,Local Access,1,603,Rural,603,1 North,1 North,183,NA,NA,6,6,NA,3,5,5,10,10,183,1830
76473,4566,NW ARCHWAY CT,Local Access,1,99,Rural,99,1 North,1 North,99,NA,NA,6,6,NA,3,5,5,10,10,99,990
76477,10847,DUNBAR PL NW,Local Access,1,182,Rural,182,1 North,1 North,182,NA,NA,6,6,NA,3,5,5,10,10,182,1820
76474,11907,BRIXTON PL NW,Local Access,1,273,Rural,273,1 North,1 North,183,NA,NA,6,6,NA,3,5,5,10,10,183,1830
76474,11907,BRIXTON PL NW,Local Access,1,273,Rural,273,1 North,1 North,89,NA,NA,6,6,NA,3,5,5,10,10,89,890
76455,9509,NW NASSAU CT,Local Access,1,1173,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1173,0
76478,4595,WARWICK PL NW,Local Access,1,388,Rural,388,1 North,1 North,388,NA,NA,6,6,NA,3,5,5,10,10,388,3880
76471,5025,HEATHROW PL NW,Local Access,1,330,Rural,330,1 North,1 North,330,NA,NA,6,6,NA,3,5,5,10,10,330,3300
76472,5572,MONUMENT PL NW,Local Access,1,398,Rural,398,1 North,1 North,398,NA,NA,6,6,NA,3,5,5,10,10,398,3980
76479,5538,GUINNESS PL NW,Local Access,1,1166,Rural,1166,1 North,1 North,986,NA,NA,3,3,NA,3,5,5,10,10,986,9860
76479,5538,GUINNESS PL NW,Local Access,1,1166,Rural,1166,1 North,1 North,180,NA,NA,6,6,NA,3,5,5,10,10,180,1800
76470,5351,NW ARCADIA CT,Local Access,1,259,Rural,259,1 North,1 North,259,NA,NA,6,6,NA,3,5,5,10,10,259,2590
76475,2792,MOORGATE PL NW,Local Access,1,293,Rural,293,1 North,1 North,293,NA,NA,6,6,NA,3,5,5,10,10,293,2930
400,16322,CLARET LOOP NW,Local Access,2,31,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,31,0
400,18003,CLARET LOOP NW,Local Access,2,0,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
78400,2991,TAMSEN AVE NW,Local Access,1,1082,Rural,1082,1 North,1 North,1082,NA,NA,2,4,NA,3,5,1,6,6,1082,6492
78390,598,TAMSEN CT NW,Local Access,1,158,Rural,158,1 North,1 North,158,NA,NA,5,5,NA,3,5,5,10,10,158,1580
77200,10874,JOHNSON RD NW,Local Access,1,1304,Rural,1304,1 North,1 North,1304,NA,NA,NA,1,NA,3,1,0,1,1,1304,1304
77200,10874,JOHNSON RD NW,Local Access,1,1304,Rural,1304,1 North,1 North,1303,NA,NA,1,NA,NA,3,0,1,1,1,1303,1303
77670,144,MASON RD NW,Local Access,1,995,Rural,995,1 North,1 North,995,NA,NA,4,4,NA,3,5,5,10,10,995,9950
77675,6971,NW LASSIE LN,Local Access,1,1121,Rural,1121,1 North,1 North,1121,NA,NA,4,4,NA,3,5,5,10,10,1121,11210
78585,3362,NW PARK ST,Local Access,1,646,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,646,0
78670,3827,SHOREBROOK DR NW,Local Access,1,535,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,535,0
78520,10053,NW WESLEY WAY,Local Access,1,421,Rural,421,1 North,1 North,421,NA,NA,5,3,NA,3,5,5,10,10,421,4210
79260,12453,NE SUNSET WAY,Local Access,1,1951,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1951,0
79700,5779,NE NORTH POWER DR,Local Access,1,775,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,775,0
79410,6067,VIEW DR NE,Local Access,1,1765,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1765,0
71430,7952,NE ROSALIE PL,Local Access,1,517,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,517,0
76410,12071,RYEN DR NW,Local Access,1,2549,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2549,0
77010,12770,ALDO RD NW,Local Access,1,536,Rural,536,1 North,1 North,536,NA,NA,1,1,NA,3,1,1,2,2,536,1072
76285,6849,PARNELL PL NW,Local Access,1,326,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,326,0
76285,5352,PARNELL PL NW,Local Access,1,655,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,655,0
76290,3557,NW COLEMAN CT,Local Access,1,2067,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2067,0
76450,8116,RHODODENDRON LN NW,Local Access,1,967,Rural,967,1 North,1 North,967,NA,NA,5,2,NA,3,1,5,6,6,967,5802
76350,2661,NORDVIE PL NW,Local Access,1,419,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,419,0
76360,4580,NW KEKAMEK DR,Local Access,1,303,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,303,0
74470,11089,PUGH RD NE,Local Access,1,5449,Rural,5449,1 North,1 North,5428,NA,NA,1,1,NA,3,1,1,2,2,5428,10856
74470,11089,PUGH RD NE,Local Access,1,5449,Rural,5449,1 North,1 North,21,NA,NA,4,4,NA,3,5,5,10,10,21,210
74472,7674,FOSS RD NE,Local Access,1,1346,Rural,1346,1 North,1 North,1346,NA,NA,3,3,NA,3,5,5,10,10,1346,13460
76360,2853,NW KEKAMEK DR,Local Access,1,461,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,461,0
76365,6035,FJORD PL NW,Local Access,1,894,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,894,0
79030,6307,BEACH DR NE,Local Access,1,713,Rural,713,1 North,1 North,706,NA,NA,NA,1,NA,3,1,0,1,1,706,706
79030,6307,BEACH DR NE,Local Access,1,713,Rural,713,1 North,1 North,713,NA,NA,1,NA,NA,3,0,1,1,1,713,713
78890,950,FALKNER RD NE,Local Access,1,572,Rural,572,1 North,1 North,572,NA,NA,4,2,NA,3,1,5,6,6,572,3432
79000,10693,NE SURFCREST AVE,Local Access,1,599,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,599,0
79000,6187,NE SURFCREST AVE,Local Access,1,353,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,353,0
79030,9956,BEACH DR NE,Local Access,1,348,Rural,348,1 North,1 North,348,NA,NA,1,1,NA,3,1,1,2,2,348,696
79030,7307,BEACH DR NE,Local Access,1,579,Rural,579,1 North,1 North,579,NA,NA,1,1,NA,3,1,1,2,2,579,1158
76474,3003,BRIXTON PL NW,Local Access,1,409,Rural,409,1 North,1 North,409,NA,NA,6,6,NA,3,5,5,10,10,409,4090
76476,213,NW EMPIRE ST,Local Access,1,917,Rural,917,1 North,1 North,326,NA,NA,6,6,NA,3,5,5,10,10,326,3260
76476,213,NW EMPIRE ST,Local Access,1,917,Rural,917,1 North,1 North,95,NA,NA,6,6,NA,3,5,5,10,10,95,950
76476,213,NW EMPIRE ST,Local Access,1,917,Rural,917,1 North,1 North,494,NA,NA,6,6,NA,3,5,5,10,10,494,4940
76474,901,BRIXTON PL NW,Local Access,1,402,Rural,402,1 North,1 North,402,NA,NA,6,6,NA,3,5,5,10,10,402,4020
