RD_LOG_ID_R,SEGMENT_ID_R,FULL_NAME_R,road_class,RUCODE,LENGTH,setting,LENGTH_R,NAME,tomatch,distance,sidewalk_right,sidewalk_left,shoulder_right,shoulder_left,standard_sidewalk,standard_shoulder,score_left,score_right,score,the_score,the_length,w_score
13739,7423,WILLAMETTE MERIDIAN RD NW,Local Access,1,358,Rural,358,3 Central,3 Central,358,NA,NA,5,5,NA,3,5,5,10,10,358,3580
51709,12135,OLYMPIC VIEW RD NW,Major Collector,1,1073,Rural,1073,3 Central,3 Central,1073,NA,NA,4,4,NA,6,3,3,6,6,1073,6438
51709,18193,OLYMPIC VIEW RD NW,Major Collector,1,133,Rural,133,3 Central,3 Central,133,NA,NA,4,4,NA,6,3,3,6,6,133,798
13549,7795,NW ANDERSON HILL RD,Minor Arterial,2,785,Urban,785,3 Central,3 Central,494,NA,NA,4,4,6,NA,1,1,2,2,494,988
13549,7795,NW ANDERSON HILL RD,Minor Arterial,2,785,Urban,785,3 Central,3 Central,291,NA,NA,4,4,6,NA,1,1,2,2,291,582
13549,9493,NW ANDERSON HILL RD,Minor Arterial,2,706,Urban,706,3 Central,3 Central,706,NA,NA,4,4,6,NA,1,1,2,2,706,1412
13549,1970,NW ANDERSON HILL RD,Minor Arterial,2,357,Urban,357,3 Central,3 Central,13,NA,NA,4,4,6,NA,1,1,2,2,13,26
13549,1970,NW ANDERSON HILL RD,Minor Arterial,2,357,Urban,357,3 Central,3 Central,344,NA,NA,4,4,6,NA,1,1,2,2,344,688
13820,12786,NW APEX AIRPORT RD,Local Access,2,1326,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1326,0
13820,5791,NW APEX AIRPORT RD,Major Collector,2,526,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,526,0
13820,16143,NW APEX AIRPORT RD,Local Access,2,578,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,578,0
13820,16463,NW APEX AIRPORT RD,Local Access,2,304,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,304,0
57810,18477,OLD FRONTIER RD NW,Major Collector,2,292,Urban,292,3 Central,3 Central,292,NA,NA,2,3,6,NA,1,1,2,2,292,584
57810,18820,OLD FRONTIER RD NW,Major Collector,2,144,Urban,144,3 Central,3 Central,144,NA,NA,2,3,6,NA,1,1,2,2,144,288
57768,19194,NW GREAVES WAY,Minor Arterial,0,1082,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1082,0
13820,19204,NW APEX AIRPORT RD,Local Access,2,511,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,511,0
58509,4129,NW MOUNTAIN VIEW RD,Local Access,1,1259,Rural,1259,3 Central,3 Central,14,NA,NA,NA,7,NA,3,5,0,5,5,14,70
58509,4129,NW MOUNTAIN VIEW RD,Local Access,1,1259,Rural,1259,3 Central,3 Central,502,NA,NA,NA,7,NA,3,5,0,5,5,502,2510
58509,5268,NW MOUNTAIN VIEW RD,Local Access,1,1308,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1308,0
57783,10993,NW ALEXANDRIA CT,Local Access,1,667,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,667,0
57770,11549,CLEAR CREEK RD NW,Minor Arterial,1,1008,Rural,1008,3 Central,3 Central,1008,NA,NA,8,8,NA,4,5,5,10,10,1008,10080
57770,11549,CLEAR CREEK RD NW,Minor Arterial,1,1008,Rural,1008,3 Central,3 Central,0,NA,NA,NA,8,NA,4,5,0,5,5,0,0
57825,10636,NW ST CYR PL,Local Access,1,544,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,544,0
57796,8958,NW GLEN CT,Local Access,1,223,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,223,0
57782,6071,TWILIGHT PL NW,Local Access,1,125,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,125,0
57782,4548,TWILIGHT PL NW,Local Access,1,429,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,429,0
57770,1372,CLEAR CREEK RD NW,Minor Arterial,1,1316,Rural,1316,3 Central,3 Central,1316,NA,NA,8,8,NA,4,5,5,10,10,1316,13160
57770,1372,CLEAR CREEK RD NW,Minor Arterial,1,1316,Rural,1316,3 Central,3 Central,0,NA,NA,NA,8,NA,4,5,0,5,5,0,0
13854,150,ASHLEY CIR NW,Local Access,2,1389,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1389,0
13854,1771,ASHLEY CIR NW,Local Access,2,399,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,399,0
57735,9754,NW PLAZA RD,Local Access,2,637,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,637,0
57730,10495,NW RANDALL WAY,Minor Arterial,2,978,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,978,0
57952,7299,RUDDER PL NW,Local Access,2,316,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,316,0
57813,683,FRONTIER PL NW,Local Access,2,180,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,180,0
57813,1078,FRONTIER PL NW,Local Access,2,974,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,974,0
57813,12839,FRONTIER PL NW,Local Access,2,736,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,736,0
13720,13292,NW LEFT WING CT,Local Access,1,332,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,332,0
13857,1392,NW SAVANNAH CT,Local Access,2,179,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,179,0
57810,4993,OLD FRONTIER RD NW,Major Collector,2,1414,Urban,1414,3 Central,3 Central,1414,NA,NA,3,3,6,NA,1,1,2,2,1414,2828
57810,4993,OLD FRONTIER RD NW,Major Collector,2,1414,Urban,1414,3 Central,3 Central,0,NA,NA,NA,3,6,NA,1,0,1,1,0,0
51709,6138,OLYMPIC VIEW RD NW,Major Collector,1,524,Rural,524,3 Central,3 Central,524,NA,NA,4,4,NA,6,3,3,6,6,524,3144
1047,4545,NW HARRISON AVE,Local Access,2,166,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,166,0
1045,6920,SHORE PL NW,Local Access,2,377,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,377,0
56742,14329,WHALING AVE NW,Local Access,2,27,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27,0
13910,3840,MARTIN AVE NW,Local Access,2,64,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,64,0
1046,9577,SHORE PL NW,Local Access,2,210,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,210,0
57770,4400,CLEAR CREEK RD NW,Minor Arterial,1,836,Rural,836,3 Central,3 Central,0,NA,NA,8,NA,NA,4,0,5,5,5,0,0
57770,4400,CLEAR CREEK RD NW,Minor Arterial,1,836,Rural,836,3 Central,3 Central,836,NA,NA,8,8,NA,4,5,5,10,10,836,8360
57770,4002,CLEAR CREEK RD NW,Minor Arterial,1,421,Rural,421,3 Central,3 Central,421,NA,NA,8,8,NA,4,5,5,10,10,421,4210
57797,1008,THOMAS DR NW,Local Access,1,809,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,809,0
57797,3667,THOMAS DR NW,Local Access,1,560,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,560,0
57770,2893,CLEAR CREEK RD NW,Minor Arterial,1,131,Rural,131,3 Central,3 Central,131,NA,NA,8,8,NA,4,5,5,10,10,131,1310
57790,5921,NW MELODY LN,Local Access,1,460,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,460,0
57790,5194,NW MELODY LN,Local Access,1,1561,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1561,0
57794,8363,NW SHADOW GLEN BLVD,Local Access,1,492,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,492,0
57781,3040,DAYBREAK PL NW,Local Access,1,580,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,580,0
57780,459,NW MAYFIELD BLVD,Local Access,1,400,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,400,0
57794,12085,NW SHADOW GLEN BLVD,Local Access,1,1812,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1812,0
57795,8050,FRONTIER DR NW,Local Access,1,800,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,800,0
57797,3162,THOMAS DR NW,Local Access,1,181,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,181,0
57797,94,THOMAS DR NW,Local Access,1,427,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,427,0
58509,16009,NW MOUNTAIN VIEW RD,Local Access,1,454,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,454,0
57820,16339,NW SUNDE RD,Local Access,1,965,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,965,0
57820,11698,NW SUNDE RD,Local Access,1,417,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,417,0
57820,16342,WINTER CREEK AVE NW,Local Access,1,1349,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1349,0
57817,16343,WINTER CREEK AVE NW,Local Access,1,800,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,800,0
13853,3604,WILKES CT NW,Local Access,2,394,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,394,0
57957,10576,JETTY PL NW,Local Access,2,772,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,772,0
57953,11301,WHARF PL NW,Local Access,2,636,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,636,0
57810,15414,OLD FRONTIER RD NW,Major Collector,2,2232,Urban,2232,3 Central,3 Central,478,NA,NA,2,NA,6,NA,0,1,1,1,478,478
57810,15414,OLD FRONTIER RD NW,Major Collector,2,2232,Urban,2232,3 Central,3 Central,412,NA,NA,NA,3,6,NA,1,0,1,1,412,412
57810,15414,OLD FRONTIER RD NW,Major Collector,2,2232,Urban,2232,3 Central,3 Central,260,NA,NA,3,3,6,NA,1,1,2,2,260,520
57810,15414,OLD FRONTIER RD NW,Major Collector,2,2232,Urban,2232,3 Central,3 Central,913,NA,NA,3,3,6,NA,1,1,2,2,913,1826
57810,15414,OLD FRONTIER RD NW,Major Collector,2,2232,Urban,2232,3 Central,3 Central,150,NA,NA,3,3,6,NA,1,1,2,2,150,300
57810,15414,OLD FRONTIER RD NW,Major Collector,2,2232,Urban,2232,3 Central,3 Central,135,NA,NA,3,3,6,NA,1,1,2,2,135,270
13851,3968,NW SPRINGTREE CT,Local Access,2,345,Urban,345,3 Central,3 Central,344,3,NA,NA,NA,5,NA,0,1,1,1,344,344
13852,10660,NW WILKES ST,Local Access,2,269,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,269,0
13847,5242,SIROCCO CIR NW,Local Access,2,2049,Urban,2049,3 Central,3 Central,2049,NA,NA,4,NA,5,NA,0,1,1,1,2049,2049
57810,6669,OLD FRONTIER RD NW,Major Collector,2,567,Urban,567,3 Central,3 Central,339,NA,NA,3,3,6,NA,1,1,2,2,339,678
57810,6669,OLD FRONTIER RD NW,Major Collector,2,567,Urban,567,3 Central,3 Central,228,NA,NA,2,3,6,NA,1,1,2,2,228,456
13847,443,SIROCCO CIR NW,Local Access,2,805,Urban,805,3 Central,3 Central,789,NA,NA,4,NA,5,NA,0,1,1,1,789,789
13700,1191,NW CONTACT CT,Local Access,1,494,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,494,0
13847,1495,SIROCCO CIR NW,Local Access,2,140,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,140,0
58509,18461,NW MOUNTAIN VIEW RD,Local Access,1,184,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,184,0
51709,11169,OLYMPIC VIEW RD NW,Minor Collector,1,545,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,545,0
51709,2826,OLYMPIC VIEW RD NW,Minor Collector,1,871,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,871,0
51709,627,OLYMPIC VIEW RD NW,Minor Collector,1,977,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,977,0
58360,8170,NW JUPITER TRL,Local Access,1,2612,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2612,0
58600,8741,NW HERRIED RD,Local Access,1,1238,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1238,0
58530,16353,NW OLYMPIC PEAKS WAY,Local Access,1,944,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,944,0
58560,12711,NW BOGARD RD,Local Access,1,627,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,627,0
51709,10655,OLYMPIC VIEW RD NW,Minor Collector,1,3160,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3160,0
51709,16354,OLYMPIC VIEW RD NW,Minor Collector,1,1222,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1222,0
58350,12911,OLYMPIC VIEW LOOP RD NW,Local Access,1,576,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,576,0
58350,6020,OLYMPIC VIEW LOOP RD NW,Local Access,1,363,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,363,0
51709,3599,OLYMPIC VIEW RD NW,Minor Collector,1,4081,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4081,0
58350,16445,OLYMPIC VIEW LOOP RD NW,Local Access,1,1358,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1358,0
58350,4861,OLYMPIC VIEW LOOP RD NW,Local Access,1,2310,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2310,0
58300,9841,NW ILLICH RD,Local Access,1,1285,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1285,0
58350,11081,OLYMPIC VIEW LOOP RD NW,Local Access,1,1249,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1249,0
58300,14979,NW ILLICH RD,Local Access,1,80,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,80,0
58300,475,NW ILLICH RD,Local Access,1,265,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,265,0
13847,12652,SIROCCO CIR NW,Local Access,2,197,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,197,0
13854,1770,ASHLEY CIR NW,Local Access,2,167,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,167,0
13750,10550,NW GOLDFERN CT,Local Access,1,362,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,362,0
13751,4036,NW REDFERN CT,Local Access,1,365,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,365,0
51709,189,OLYMPIC VIEW RD NW,Minor Collector,1,1318,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1318,0
58210,6545,PAGE RD NW,Local Access,1,1280,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1280,0
58250,3634,LESTER RD NW,Local Access,1,2603,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2603,0
51709,16387,OLYMPIC VIEW RD NW,Minor Collector,1,229,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,229,0
51709,10680,OLYMPIC VIEW RD NW,Minor Collector,1,1526,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1526,0
51709,18580,OLYMPIC VIEW RD NW,Minor Collector,1,800,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,800,0
13739,4624,WILLAMETTE MERIDIAN RD NW,Local Access,1,836,Rural,836,3 Central,3 Central,836,NA,NA,2,2,NA,3,1,1,2,2,836,1672
13739,10982,WILLAMETTE MERIDIAN RD NW,Local Access,1,485,Rural,485,3 Central,3 Central,485,NA,NA,2,2,NA,3,1,1,2,2,485,970
13739,10180,WILLAMETTE MERIDIAN RD NW,Local Access,1,2654,Rural,2654,3 Central,3 Central,2651,NA,NA,2,2,NA,3,1,1,2,2,2651,5302
13739,10180,WILLAMETTE MERIDIAN RD NW,Local Access,1,2654,Rural,2654,3 Central,3 Central,5,NA,NA,2,2,NA,3,1,1,2,2,5,10
57810,2905,OLD FRONTIER RD NW,Major Collector,1,1325,Rural,1325,3 Central,3 Central,1325,NA,NA,3,3,NA,6,1,1,2,2,1325,2650
58000,7454,NW WESTGATE RD,Major Collector,2,1143,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1143,0
57950,4536,NW TRIGGER AVE,Minor Arterial,2,2587,Urban,2587,3 Central,3 Central,2587,NA,NA,10,10,6,NA,2,2,4,4,2587,10348
58002,8441,AVELLANA CIR NW,Local Access,2,432,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,432,0
57940,5507,NW GUSTAFSON RD,Local Access,1,660,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,660,0
57940,5837,NW GUSTAFSON RD,Local Access,2,998,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,998,0
57940,8166,NW GUSTAFSON RD,Local Access,1,308,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,308,0
57940,8748,NW GUSTAFSON RD,Local Access,1,796,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,796,0
57940,12158,NW GUSTAFSON RD,Local Access,1,1141,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1141,0
58000,12316,NW WESTGATE RD,Major Collector,2,1481,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1481,0
57770,3838,CLEAR CREEK RD NW,Minor Arterial,2,448,Urban,448,3 Central,3 Central,0,NA,NA,8,NA,6,NA,0,2,2,2,0,0
57770,3838,CLEAR CREEK RD NW,Minor Arterial,2,448,Urban,448,3 Central,3 Central,448,NA,NA,8,8,6,NA,2,2,4,4,448,1792
57950,9880,NW TRIGGER AVE,Minor Arterial,2,365,Urban,365,3 Central,3 Central,336,NA,NA,NA,10,6,NA,2,0,2,2,336,672
57950,9880,NW TRIGGER AVE,Minor Arterial,2,365,Urban,365,3 Central,3 Central,365,NA,NA,10,NA,6,NA,0,2,2,2,365,730
58100,11541,NW IOKA DR,Local Access,1,2247,Rural,2247,3 Central,3 Central,2247,NA,NA,4,4,NA,3,5,5,10,10,2247,22470
57740,10597,NW BUCKLIN HILL RD,Minor Arterial,2,493,Urban,493,3 Central,3 Central,0,NA,NA,6,NA,6,NA,0,2,2,2,0,0
57740,10597,NW BUCKLIN HILL RD,Minor Arterial,2,493,Urban,493,3 Central,3 Central,58,NA,NA,6,6,6,NA,2,2,4,4,58,232
57740,9792,NW BUCKLIN HILL RD,Minor Arterial,2,336,Urban,336,3 Central,3 Central,0,NA,NA,NA,5,6,NA,1,0,1,1,0,0
57740,7648,NW BUCKLIN HILL RD,Minor Arterial,2,1202,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1202,0
57740,11879,NW BUCKLIN HILL RD,Minor Arterial,2,963,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,963,0
57740,6927,NW BUCKLIN HILL RD,Minor Arterial,2,426,Urban,426,3 Central,3 Central,319,NA,NA,6,6,6,NA,2,2,4,4,319,1276
57740,6927,NW BUCKLIN HILL RD,Minor Arterial,2,426,Urban,426,3 Central,3 Central,26,NA,NA,6,6,6,NA,2,2,4,4,26,104
57740,6927,NW BUCKLIN HILL RD,Minor Arterial,2,426,Urban,426,3 Central,3 Central,0,NA,NA,6,NA,6,NA,0,2,2,2,0,0
57740,6927,NW BUCKLIN HILL RD,Minor Arterial,2,426,Urban,426,3 Central,3 Central,79,NA,NA,6,6,6,NA,2,2,4,4,79,316
57740,2630,NW BUCKLIN HILL RD,Minor Arterial,2,894,Urban,894,3 Central,3 Central,52,NA,NA,6,6,6,NA,2,2,4,4,52,208
57740,2630,NW BUCKLIN HILL RD,Minor Arterial,2,894,Urban,894,3 Central,3 Central,257,NA,NA,NA,5,6,NA,1,0,1,1,257,257
56670,1783,LEVIN RD NW,Local Access,2,1365,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1365,0
57815,370,BRIAN LN NW,Local Access,2,1061,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1061,0
57690,6039,MYHRE PL NW,Local Access,2,459,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,459,0
56791,4612,RIDGETOP BLVD NW,Principal Arterial,2,552,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,552,0
56791,2604,RIDGETOP BLVD NW,Principal Arterial,2,493,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,493,0
56791,836,RIDGETOP BLVD NW,Principal Arterial,2,823,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,823,0
56791,1966,RIDGETOP BLVD NW,Principal Arterial,2,547,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,547,0
56791,13138,RIDGETOP BLVD NW,Principal Arterial,2,271,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,271,0
57943,5079,NW HOSMAN CIR,Local Access,2,701,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,701,0
57943,183,NW HOSMAN CIR,Local Access,2,2588,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2588,0
19515,12370,SILVERDALE WAY NW,Principal Arterial,2,410,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,410,0
57720,5841,NW MYHRE RD,Minor Arterial,2,168,Urban,168,3 Central,3 Central,149,5,NA,NA,NA,6,NA,0,3,3,3,149,447
19515,11598,SILVERDALE WAY NW,Principal Arterial,2,1117,Urban,1117,3 Central,3 Central,1114,NA,NA,3,3,6,NA,1,1,2,2,1114,2228
19515,1014,SILVERDALE WAY NW,Principal Arterial,2,470,Urban,470,3 Central,3 Central,17,NA,8,NA,NA,6,NA,5,0,5,5,17,85
19515,1014,SILVERDALE WAY NW,Principal Arterial,2,470,Urban,470,3 Central,3 Central,458,NA,NA,3,3,6,NA,1,1,2,2,458,916
19515,1014,SILVERDALE WAY NW,Principal Arterial,2,470,Urban,470,3 Central,3 Central,11,NA,NA,3,3,6,NA,1,1,2,2,11,22
57769,11991,KITSAP MALL BLVD NW,Principal Arterial,2,654,Urban,654,3 Central,3 Central,81,NA,5,NA,NA,6,NA,3,0,3,3,81,243
57769,12569,KITSAP MALL BLVD NW,Principal Arterial,2,719,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,719,0
56675,8833,BLAINE AVE NW,Local Access,2,1342,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1342,0
56670,4791,LEVIN RD NW,Local Access,2,439,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,439,0
13549,11536,NW ANDERSON HILL RD,Minor Arterial,2,739,Urban,739,3 Central,3 Central,739,NA,NA,4,4,6,NA,1,1,2,2,739,1478
13549,11604,NW ANDERSON HILL RD,Minor Arterial,2,1314,Urban,1314,3 Central,3 Central,1205,NA,NA,4,4,6,NA,1,1,2,2,1205,2410
13549,11604,NW ANDERSON HILL RD,Minor Arterial,2,1314,Urban,1314,3 Central,3 Central,102,NA,NA,4,4,6,NA,1,1,2,2,102,204
13549,4368,NW ANDERSON HILL RD,Minor Arterial,2,1320,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1320,0
13549,11105,NW ANDERSON HILL RD,Minor Arterial,2,262,Urban,262,3 Central,3 Central,247,NA,NA,4,4,6,NA,1,1,2,2,247,494
13549,11105,NW ANDERSON HILL RD,Minor Arterial,2,262,Urban,262,3 Central,3 Central,15,NA,NA,4,4,6,NA,1,1,2,2,15,30
13549,14360,NW ANDERSON HILL RD,Minor Arterial,2,82,Urban,82,3 Central,3 Central,82,NA,NA,4,4,6,NA,1,1,2,2,82,164
13549,223,NW ANDERSON HILL RD,Minor Arterial,2,424,Urban,424,3 Central,3 Central,393,NA,NA,4,4,6,NA,1,1,2,2,393,786
13549,223,NW ANDERSON HILL RD,Minor Arterial,2,424,Urban,424,3 Central,3 Central,6,NA,NA,4,4,6,NA,1,1,2,2,6,12
13549,223,NW ANDERSON HILL RD,Minor Arterial,2,424,Urban,424,3 Central,3 Central,23,NA,NA,4,4,6,NA,1,1,2,2,23,46
13549,14378,NW ANDERSON HILL RD,Minor Arterial,2,75,Urban,75,3 Central,3 Central,75,NA,NA,4,4,6,NA,1,1,2,2,75,150
13549,14419,NW ANDERSON HILL RD,Minor Arterial,2,92,Urban,92,3 Central,3 Central,92,NA,NA,4,NA,6,NA,0,1,1,1,92,92
13549,14419,NW ANDERSON HILL RD,Minor Arterial,2,92,Urban,92,3 Central,3 Central,58,NA,NA,NA,4,6,NA,1,0,1,1,58,58
13549,14408,NW ANDERSON HILL RD,Minor Arterial,2,106,Urban,106,3 Central,3 Central,3,NA,NA,4,4,6,NA,1,1,2,2,3,6
13549,14408,NW ANDERSON HILL RD,Minor Arterial,2,106,Urban,106,3 Central,3 Central,102,NA,NA,4,4,6,NA,1,1,2,2,102,204
57730,9228,NW RANDALL WAY,Minor Arterial,2,1196,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1196,0
