RD_LOG_ID_R,SEGMENT_ID_R,FULL_NAME_R,road_class,RUCODE,LENGTH,setting,LENGTH_R,GMA_JURISD,tomatch,distance,sidewalk_left,sidewalk_right,shoulder_right,shoulder_left,standard_sidewalk,standard_shoulder,score_left,score_right,score,the_score,the_length,w_score
59050,1364,CENTRAL VALLEY RD NE,Minor Arterial,2,316,Urban,316,Central Kitsap UGA,Central Kitsap UGA,316,NA,NA,5,5,6,NA,1,1,2,2,316,632
51766,10800,NE VENA CT,Local Access,2,76,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,76,0
59050,1780,CENTRAL VALLEY RD NE,Minor Arterial,2,373,Urban,373,Central Kitsap UGA,Central Kitsap UGA,373,NA,NA,5,5,6,NA,1,1,2,2,373,746
59050,2449,CENTRAL VALLEY RD NE,Minor Arterial,2,841,Urban,841,Central Kitsap UGA,Central Kitsap UGA,0,NA,NA,4,NA,6,NA,0,1,1,1,0,0
59050,2449,CENTRAL VALLEY RD NE,Minor Arterial,2,841,Urban,841,Central Kitsap UGA,Central Kitsap UGA,841,NA,NA,4,2,6,NA,1,1,2,2,841,1682
59050,3807,CENTRAL VALLEY RD NE,Minor Arterial,2,169,Urban,169,Central Kitsap UGA,Central Kitsap UGA,169,NA,NA,5,5,6,NA,1,1,2,2,169,338
59050,5910,CENTRAL VALLEY RD NE,Minor Arterial,2,389,Urban,389,Central Kitsap UGA,Central Kitsap UGA,389,NA,NA,4,2,6,NA,1,1,2,2,389,778
59050,5910,CENTRAL VALLEY RD NE,Minor Arterial,2,389,Urban,389,Central Kitsap UGA,Central Kitsap UGA,0,NA,NA,4,NA,6,NA,0,1,1,1,0,0
59050,10102,CENTRAL VALLEY RD NE,Minor Arterial,2,371,Urban,371,Central Kitsap UGA,Central Kitsap UGA,0,NA,NA,4,NA,6,NA,0,1,1,1,0,0
59050,10102,CENTRAL VALLEY RD NE,Minor Arterial,2,371,Urban,371,Central Kitsap UGA,Central Kitsap UGA,371,NA,NA,4,2,6,NA,1,1,2,2,371,742
59050,11185,CENTRAL VALLEY RD NE,Minor Arterial,2,625,Urban,625,Central Kitsap UGA,Central Kitsap UGA,625,NA,NA,5,5,6,NA,1,1,2,2,625,1250
59050,11740,CENTRAL VALLEY RD NE,Minor Arterial,2,478,Urban,478,Central Kitsap UGA,Central Kitsap UGA,94,NA,NA,4,2,6,NA,1,1,2,2,94,188
59050,12514,CENTRAL VALLEY RD NE,Minor Arterial,2,478,Urban,478,Central Kitsap UGA,Central Kitsap UGA,68,NA,NA,5,5,6,NA,1,1,2,2,68,136
59050,13081,CENTRAL VALLEY RD NE,Minor Arterial,2,537,Urban,537,Central Kitsap UGA,Central Kitsap UGA,537,NA,NA,5,5,6,NA,1,1,2,2,537,1074
56140,8472,NE MCWILLIAMS RD,Minor Arterial,2,365,Urban,365,Central Kitsap UGA,Central Kitsap UGA,3,NA,NA,3,5,6,NA,1,1,2,2,3,6
56140,8472,NE MCWILLIAMS RD,Minor Arterial,2,365,Urban,365,Central Kitsap UGA,Central Kitsap UGA,362,NA,NA,3,5,6,NA,1,1,2,2,362,724
54950,5445,UNIVERSITY POINT CIR NE,Local Access,2,760,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,760,0
54950,6526,UNIVERSITY POINT CIR NE,Local Access,2,1040,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1040,0
54950,16035,UNIVERSITY POINT CIR NE,Local Access,2,432,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,432,0
50915,9143,ILLAHEE RD NE,Minor Arterial,2,1454,Urban,1454,Central Kitsap UGA,Central Kitsap UGA,1453,NA,NA,1,3,6,NA,1,1,2,2,1453,2906
54803,9698,NE QUINAULT DR,Local Access,2,539,Urban,539,Central Kitsap UGA,Central Kitsap UGA,539,NA,NA,1,1,5,NA,1,1,2,2,539,1078
54910,10632,APACHE PL NE,Local Access,2,104,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,104,0
54935,10588,TEPEE CIR NE,Local Access,2,252,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,252,0
54905,10722,NE TOTEM PL,Local Access,2,518,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,518,0
54930,809,NAVAJO TRL NE,Local Access,2,389,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,389,0
56190,8894,OLD MILITARY RD NE,Major Collector,2,2020,Urban,2020,Central Kitsap UGA,Central Kitsap UGA,2020,NA,NA,4,4,6,NA,1,1,2,2,2020,4040
55095,8751,NAOMI ST NW,Local Access,2,513,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,513,0
56500,12597,NE WINTERS RD,Local Access,2,50,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0
56500,18310,NE WINTERS RD,Local Access,2,183,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,183,0
56960,12242,NE CONIFER DR,Local Access,2,157,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,157,0
56960,9555,NE CONIFER DR,Local Access,2,187,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,187,0
56440,2083,FIRGLADE CT NW,Local Access,2,82,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,82,0
54670,8606,FIR DR NE,Local Access,2,40,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,40,0
50915,11616,ILLAHEE RD NE,Minor Arterial,2,95,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,95,0
50915,14342,ILLAHEE RD NE,Minor Arterial,2,27,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27,0
50915,15142,ILLAHEE RD NE,Minor Arterial,2,43,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,43,0
50915,16048,ILLAHEE RD NE,Minor Arterial,2,364,Urban,364,Central Kitsap UGA,Central Kitsap UGA,364,NA,NA,1,3,6,NA,1,1,2,2,364,728
54600,18464,NE RIDDELL RD,Major Collector,2,2,Urban,2,Central Kitsap UGA,Central Kitsap UGA,2,NA,NA,NA,3,6,NA,1,0,1,1,2,2
56560,5927,NE JOHN CARLSON RD,Major Collector,2,21,Urban,21,Central Kitsap UGA,Central Kitsap UGA,21,NA,NA,5,5,6,NA,1,1,2,2,21,42
54451,9314,MORNING VIEW AVE NE,Local Access,2,34,Urban,34,Central Kitsap UGA,Central Kitsap UGA,34,NA,NA,4,3,5,NA,1,1,2,2,34,68
50090,1563,TRENTON AVE NE,Local Access,2,578,Urban,578,Central Kitsap UGA,Central Kitsap UGA,578,NA,NA,2,2,5,NA,1,1,2,2,578,1156
50090,1563,TRENTON AVE NE,Local Access,2,578,Urban,578,Central Kitsap UGA,Central Kitsap UGA,27,NA,NA,2,NA,5,NA,0,1,1,1,27,27
50090,1563,TRENTON AVE NE,Local Access,2,578,Urban,578,Central Kitsap UGA,Central Kitsap UGA,34,NA,NA,NA,2,5,NA,1,0,1,1,34,34
50090,9708,TRENTON AVE NE,Minor Arterial,2,256,Urban,256,Central Kitsap UGA,Central Kitsap UGA,64,NA,NA,NA,2,6,NA,1,0,1,1,64,64
50090,9708,TRENTON AVE NE,Minor Arterial,2,256,Urban,256,Central Kitsap UGA,Central Kitsap UGA,34,NA,NA,2,NA,6,NA,0,1,1,1,34,34
50090,9708,TRENTON AVE NE,Minor Arterial,2,256,Urban,256,Central Kitsap UGA,Central Kitsap UGA,256,NA,NA,2,2,6,NA,1,1,2,2,256,512
50915,9221,ILLAHEE RD NE,Minor Arterial,2,765,Urban,765,Central Kitsap UGA,Central Kitsap UGA,763,NA,NA,2,2,6,NA,1,1,2,2,763,1526
53970,8730,PETERSVILLE RD NE,Major Collector,2,555,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,555,0
52935,9876,FOREST DR NE,Local Access,2,192,Urban,192,Central Kitsap UGA,Central Kitsap UGA,97,NA,NA,2,NA,5,NA,0,1,1,1,97,97
54772,9356,NE FISCHER PL,Local Access,2,200,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,200,0
54155,2809,NE CHERYL ST,Local Access,2,642,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,642,0
54390,1886,OLYMPUS DR NE,Local Access,2,849,Urban,849,Central Kitsap UGA,Central Kitsap UGA,3,NA,NA,3,3,5,NA,1,1,2,2,3,6
54774,7155,NE FISCHER CT,Local Access,2,392,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,392,0
54770,1041,FISCHER PARK AVE NE,Local Access,2,254,Urban,254,Central Kitsap UGA,Central Kitsap UGA,239,NA,3,NA,NA,5,NA,0,1,1,1,239,239
54770,6858,FISCHER PARK AVE NE,Local Access,2,494,Urban,494,Central Kitsap UGA,Central Kitsap UGA,124,NA,3,NA,NA,5,NA,0,1,1,1,124,124
54460,5635,NE CALHOUN ST,Local Access,2,484,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,484,0
54060,3271,NE CADY ST,Local Access,2,633,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,633,0
54150,4818,FOREST DR NE,Local Access,2,302,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,302,0
54150,3026,FOREST DR NE,Local Access,2,273,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,273,0
54220,4017,NE CLEMENS ST,Local Access,2,502,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,502,0
50090,448,TRENTON AVE NE,Local Access,2,128,Urban,128,Central Kitsap UGA,Central Kitsap UGA,128,NA,NA,2,2,5,NA,1,1,2,2,128,256
50090,1244,TRENTON AVE NE,Local Access,2,572,Urban,572,Central Kitsap UGA,Central Kitsap UGA,9,NA,NA,2,2,5,NA,1,1,2,2,9,18
54670,751,FIR DR NE,Local Access,2,436,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,436,0
54675,401,NE PARTRIDGE HOLLOW RD,Local Access,2,1008,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1008,0
54670,7391,FIR DR NE,Local Access,2,509,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,509,0
54760,7528,NE MELISSA PL,Local Access,2,136,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,136,0
50915,14986,ILLAHEE RD NE,Minor Arterial,2,441,Urban,441,Central Kitsap UGA,Central Kitsap UGA,441,NA,NA,2,2,6,NA,1,1,2,2,441,882
56560,5605,NE JOHN CARLSON RD,Major Collector,2,303,Urban,303,Central Kitsap UGA,Central Kitsap UGA,303,NA,NA,5,5,6,NA,1,1,2,2,303,606
57001,5827,TOWNE RD NE,Local Access,2,322,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,322,0
50915,12646,ILLAHEE RD NE,Minor Arterial,2,1278,Urban,1278,Central Kitsap UGA,Central Kitsap UGA,1278,NA,NA,2,2,6,NA,1,1,2,2,1278,2556
50915,8331,ILLAHEE RD NE,Minor Arterial,2,722,Urban,722,Central Kitsap UGA,Central Kitsap UGA,722,NA,NA,2,2,6,NA,1,1,2,2,722,1444
54750,7370,PINE AVE NE,Local Access,2,918,Urban,918,Central Kitsap UGA,Central Kitsap UGA,897,NA,NA,2,2,5,NA,1,1,2,2,897,1794
54750,4664,PINE AVE NE,Local Access,2,803,Urban,803,Central Kitsap UGA,Central Kitsap UGA,803,NA,NA,2,2,5,NA,1,1,2,2,803,1606
56566,10883,HOOGENRAAD PL NE,Local Access,2,210,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,210,0
52935,6661,FOREST DR NE,Local Access,2,962,Urban,962,Central Kitsap UGA,Central Kitsap UGA,647,NA,NA,2,NA,5,NA,0,1,1,1,647,647
54510,6859,ROBINSON RD NE,Local Access,2,1313,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1313,0
55910,7345,STAMPEDE BLVD NW,Minor Arterial,2,151,Urban,151,Central Kitsap UGA,Central Kitsap UGA,130,NA,NA,4,NA,6,NA,0,1,1,1,130,130
55910,7345,STAMPEDE BLVD NW,Minor Arterial,2,151,Urban,151,Central Kitsap UGA,Central Kitsap UGA,129,NA,NA,NA,4,6,NA,1,0,1,1,129,129
54510,5785,ROBINSON RD NE,Local Access,2,225,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,225,0
54460,12763,NE CALHOUN ST,Local Access,2,169,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,169,0
54670,9591,FIR DR NE,Local Access,2,373,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,373,0
54670,1268,FIR DR NE,Local Access,2,460,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,460,0
54670,13279,FIR DR NE,Local Access,2,354,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,354,0
50909,13112,PERRY AVE NE,Minor Arterial,2,1304,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1304,0
50909,1376,PERRY AVE NE,Minor Arterial,2,377,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,377,0
53300,3761,NE SYLVAN WAY,Local Access,2,405,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,405,0
54600,13224,NE RIDDELL RD,Minor Arterial,2,763,Urban,763,Central Kitsap UGA,Central Kitsap UGA,0,NA,NA,NA,3,6,NA,1,0,1,1,0,0
54600,13224,NE RIDDELL RD,Minor Arterial,2,763,Urban,763,Central Kitsap UGA,Central Kitsap UGA,763,NA,NA,NA,3,6,NA,1,0,1,1,763,763
54600,270,NE RIDDELL RD,Minor Arterial,2,206,Urban,206,Central Kitsap UGA,Central Kitsap UGA,206,NA,NA,NA,3,6,NA,1,0,1,1,206,206
53300,6315,NE SYLVAN WAY,Major Collector,2,280,Urban,280,Central Kitsap UGA,Central Kitsap UGA,280,NA,NA,3,NA,6,NA,0,1,1,1,280,280
53300,6315,NE SYLVAN WAY,Major Collector,2,280,Urban,280,Central Kitsap UGA,Central Kitsap UGA,0,NA,NA,3,NA,6,NA,0,1,1,1,0,0
53300,6650,NE SYLVAN WAY,Minor Arterial,2,1319,Urban,1319,Central Kitsap UGA,Central Kitsap UGA,179,NA,NA,3,NA,6,NA,0,1,1,1,179,179
53300,10656,NE SYLVAN WAY,Major Collector,2,719,Urban,719,Central Kitsap UGA,Central Kitsap UGA,719,NA,NA,3,NA,6,NA,0,1,1,1,719,719
53300,8156,NE SYLVAN WAY,Major Collector,2,321,Urban,321,Central Kitsap UGA,Central Kitsap UGA,123,NA,NA,3,NA,6,NA,0,1,1,1,123,123
50090,14165,TRENTON AVE NE,Minor Arterial,2,399,Urban,399,Central Kitsap UGA,Central Kitsap UGA,2,NA,NA,2,2,6,NA,1,1,2,2,2,4
50090,14165,TRENTON AVE NE,Minor Arterial,2,399,Urban,399,Central Kitsap UGA,Central Kitsap UGA,396,NA,NA,2,2,6,NA,1,1,2,2,396,792
50909,5466,PERRY AVE NE,Minor Arterial,2,1485,Urban,1485,Central Kitsap UGA,Central Kitsap UGA,0,NA,NA,4,NA,6,NA,0,1,1,1,0,0
50909,5466,PERRY AVE NE,Minor Arterial,2,1485,Urban,1485,Central Kitsap UGA,Central Kitsap UGA,1,NA,NA,NA,4,6,NA,1,0,1,1,1,1
54694,13045,NE 40TH PL,Local Access,2,525,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,525,0
55911,9268,NW APPLE BLOSSOM LOOP,Local Access,2,147,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,147,0
51690,4616,PINE RD NE,Major Collector,2,110,Urban,110,Central Kitsap UGA,Central Kitsap UGA,110,NA,NA,4,4,6,NA,1,1,2,2,110,220
56971,15146,COLONY CT NE,Local Access,2,281,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,281,0
56971,15147,COLONY CT NE,Local Access,2,273,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,273,0
50090,458,TRENTON AVE NE,Major Collector,2,248,Urban,248,Central Kitsap UGA,Central Kitsap UGA,0,NA,NA,2,NA,6,NA,0,1,1,1,0,0
50090,458,TRENTON AVE NE,Major Collector,2,248,Urban,248,Central Kitsap UGA,Central Kitsap UGA,1,NA,NA,NA,2,6,NA,1,0,1,1,1,1
56190,18400,OLD MILITARY RD NE,Major Collector,2,138,Urban,138,Central Kitsap UGA,Central Kitsap UGA,138,NA,NA,4,2,6,NA,1,1,2,2,138,276
5040,10035,DOGWOOD DR NE,Local Access,2,743,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,743,0
5071,10004,FERN AVE NE,Local Access,2,274,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,274,0
5034,3244,HARDT AVE NE,Local Access,2,363,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,363,0
54451,4223,MORNING VIEW AVE NE,Local Access,2,77,Urban,77,Central Kitsap UGA,Central Kitsap UGA,77,NA,NA,4,3,5,NA,1,1,2,2,77,154
5035,2965,REST PL NE,Local Access,2,511,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,511,0
54465,1036,NE WISE ST,Local Access,2,445,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,445,0
54465,4606,NE WISE ST,Local Access,2,505,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,505,0
54670,2323,FIR DR NE,Local Access,2,59,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,59,0
5041,8554,HICKS AVE NE,Local Access,2,1476,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1476,0
54315,2987,SUNRISE TER NE,Local Access,2,704,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,704,0
5086,15144,HANEBERG LN NE,Local Access,2,236,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,236,0
50915,70,ILLAHEE RD NE,Minor Arterial,2,43,Urban,43,Central Kitsap UGA,Central Kitsap UGA,43,NA,NA,2,2,6,NA,1,1,2,2,43,86
5033,13209,SCHOOL ST NE,Local Access,2,1681,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1681,0
54950,16036,UNIVERSITY POINT CIR NE,Local Access,2,39,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,39,0
54475,7447,SUNSET AVE NE,Local Access,2,1322,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1322,0
54475,15026,SUNSET AVE NE,Local Access,2,429,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,429,0
55720,6056,NE FUSON RD,Local Access,2,1047,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1047,0
54790,6188,REST PL NE,Local Access,2,1181,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1181,0
