RD_LOG_ID_R,SEGMENT_ID_R,FULL_NAME_R,road_class,RUCODE,LENGTH,setting,LENGTH_R,NAME,tomatch,distance,sidewalk_right,sidewalk_left,shoulder_right,shoulder_left,standard_sidewalk,standard_shoulder,score_left,score_right,score,the_score,the_length,w_score
32309,18506,BANNER RD SE,Major Collector,1,117,Rural,117,2 South,2 South,117,NA,NA,5,5,NA,6,3,3,6,6,117,702
32309,16765,BANNER RD SE,Major Collector,1,628,Rural,628,2 South,2 South,628,NA,NA,5,5,NA,6,3,3,6,6,628,3768
33600,18521,SE BIELMEIER RD,Major Collector,2,188,Urban,188,2 South,2 South,15,NA,NA,4,3,6,NA,1,1,2,2,15,30
33600,18521,SE BIELMEIER RD,Major Collector,2,188,Urban,188,2 South,2 South,174,NA,NA,4,3,6,NA,1,1,2,2,174,348
36100,19282,LARS HANSEN RD SE,Local Access,1,748,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,748,0
40700,3059,SE LUND AVE,Minor Arterial,2,1305,Urban,1305,2 South,2 South,1304,NA,NA,8,8,6,NA,2,2,4,4,1304,5216
40700,3059,SE LUND AVE,Minor Arterial,2,1305,Urban,1305,2 South,2 South,3,NA,NA,8,8,6,NA,2,2,4,4,3,12
20225,2345,SW LIDER RD,Major Collector,1,1281,Rural,1281,2 South,2 South,1281,NA,NA,4,4,NA,6,3,3,6,6,1281,7686
30770,7106,FAGERUD RD SE,Local Access,1,2334,Rural,2334,2 South,2 South,2324,NA,NA,NA,2,NA,3,1,0,1,1,2324,2324
30770,7106,FAGERUD RD SE,Local Access,1,2334,Rural,2334,2 South,2 South,9,NA,NA,NA,2,NA,3,1,0,1,1,9,9
30770,9579,FAGERUD RD SE,Local Access,1,336,Rural,336,2 South,2 South,336,NA,NA,NA,2,NA,3,1,0,1,1,336,336
33350,1039,PHILLIPS RD SE,Major Collector,2,1763,Urban,1763,2 South,2 South,1763,NA,NA,5,5,6,NA,1,1,2,2,1763,3526
35010,437,STEVEN CT SE,Local Access,1,158,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,158,0
31350,7280,FORSMAN RD SE,Local Access,1,3052,Rural,3052,2 South,2 South,3049,NA,NA,4,4,NA,3,5,5,10,10,3049,30490
32309,18985,BANNER RD SE,Major Collector,1,729,Rural,729,2 South,2 South,729,NA,NA,5,5,NA,6,3,3,6,6,729,4374
33490,19081,EBBERT DR SE,Local Access,1,341,Rural,341,2 South,2 South,341,NA,NA,1,1,NA,3,1,1,2,2,341,682
33350,19140,PHILLIPS RD SE,Major Collector,2,1206,Urban,1206,2 South,2 South,1206,NA,NA,5,5,6,NA,1,1,2,2,1206,2412
20509,19168,GLENWOOD RD SW,Minor Arterial,2,375,Urban,375,2 South,2 South,375,NA,NA,4,4,6,NA,1,1,2,2,375,750
32309,1753,BANNER RD SE,Major Collector,1,79,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,79,0
3007,16531,2ND AVE SE,Local Access,1,71,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71,0
32309,4813,BANNER RD SE,Major Collector,1,1033,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1033,0
32309,4134,BANNER RD SE,Major Collector,1,446,Rural,446,2 South,2 South,438,NA,NA,5,5,NA,6,3,3,6,6,438,2628
2028,8566,SW LOGAN RD,Local Access,1,913,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,913,0
43910,14955,PAYSENO LN SE,Local Access,2,63,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,63,0
20509,7075,GLENWOOD RD SW,Minor Arterial,2,824,Urban,824,2 South,2 South,311,NA,NA,6,6,6,NA,2,2,4,4,311,1244
20509,7075,GLENWOOD RD SW,Minor Arterial,2,824,Urban,824,2 South,2 South,509,NA,NA,6,6,6,NA,2,2,4,4,509,2036
20509,6255,GLENWOOD RD SW,Major Collector,1,2001,Rural,2001,2 South,2 South,538,NA,NA,6,6,NA,6,5,5,10,10,538,5380
20509,6255,GLENWOOD RD SW,Major Collector,1,2001,Rural,2001,2 South,2 South,1064,NA,NA,6,6,NA,6,5,5,10,10,1064,10640
20509,6255,GLENWOOD RD SW,Major Collector,1,2001,Rural,2001,2 South,2 South,392,NA,NA,6,6,NA,6,5,5,10,10,392,3920
21107,4120,BETHEL RD SE,Minor Arterial,2,1124,Urban,1124,2 South,2 South,1124,NA,NA,4,4,6,NA,1,1,2,2,1124,2248
35004,13020,JASPER PL SE,Local Access,1,457,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,457,0
34180,4063,SE OREGON ST,Local Access,2,422,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,422,0
31990,9534,SHORELINE DR SE,Local Access,1,292,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,292,0
33611,253,SE ST ANNS CT,Local Access,2,148,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,148,0
34800,14347,SE NORTH ST,Local Access,1,195,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,195,0
35110,784,CREST DR SE,Local Access,1,507,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,507,0
34820,869,SE BROOK ST,Local Access,1,270,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,270,0
35110,4569,CREST DR SE,Local Access,1,900,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,900,0
34950,10736,SE INWOOD LN,Local Access,1,107,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,107,0
34800,12058,SE NORTH ST,Local Access,1,288,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,288,0
33500,342,SE RAVENRIDGE CT,Local Access,1,343,Rural,343,2 South,2 South,343,NA,NA,3,2,NA,3,1,5,6,6,343,2058
33500,640,SE RAVENRIDGE CT,Local Access,1,381,Rural,381,2 South,2 South,381,NA,NA,3,2,NA,3,1,5,6,6,381,2286
30509,837,LONG LAKE RD SE,Minor Arterial,2,2059,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2059,0
33502,1258,GLACIER RIDGE PL SE,Local Access,1,800,Rural,800,2 South,2 South,795,NA,NA,2,2,NA,3,1,1,2,2,795,1590
30509,1573,LONG LAKE RD SE,Minor Arterial,2,367,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,367,0
21109,4659,SIDNEY RD SW,Minor Arterial,2,1331,Urban,1331,2 South,2 South,1331,NA,NA,6,6,6,NA,2,2,4,4,1331,5324
36200,18394,SE VIEW PARK RD,Local Access,1,642,Rural,642,2 South,2 South,642,NA,NA,2,2,NA,3,1,1,2,2,642,1284
36200,18100,SE VIEW PARK RD,Local Access,1,2514,Rural,2514,2 South,2 South,2514,NA,NA,2,2,NA,3,1,1,2,2,2514,5028
23830,19300,TRIVIERE TRL SE,Local Access,1,277,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,277,0
33370,662,DORMAR DR SE,Local Access,1,2042,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2042,0
33370,19226,DORMAR DR SE,Local Access,1,675,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,675,0
32170,11618,ORCHARD AVE SE,Local Access,1,1798,Rural,1798,2 South,2 South,1798,NA,NA,2,2,NA,3,1,1,2,2,1798,3596
32170,1934,ORCHARD AVE SE,Local Access,1,3833,Rural,3833,2 South,2 South,3833,NA,NA,2,2,NA,3,1,1,2,2,3833,7666
40202,3618,SE VILLA CARMEL DR,Local Access,2,566,Urban,566,2 South,2 South,566,NA,NA,1,1,5,NA,1,1,2,2,566,1132
40201,3343,SE COPPER CREEK DR,Local Access,2,156,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,156,0
40200,2908,SE TRAVERA DR,Local Access,2,156,Urban,156,2 South,2 South,156,NA,NA,1,1,5,NA,1,1,2,2,156,312
40200,1828,SE TRAVERA DR,Local Access,2,459,Urban,459,2 South,2 South,459,NA,NA,1,1,5,NA,1,1,2,2,459,918
40260,1574,SE PIERSON ST,Local Access,2,679,Urban,679,2 South,2 South,679,NA,NA,1,1,5,NA,1,1,2,2,679,1358
40620,1880,SE BERGER LN,Local Access,2,175,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,175,0
40268,1768,SE COLVEA DR,Local Access,2,342,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,342,0
40230,207,EASTWOOD AVE SE,Local Access,2,246,Urban,246,2 South,2 South,246,NA,NA,1,1,5,NA,1,1,2,2,246,492
40450,260,SE GALEEL CT,Local Access,2,368,Urban,368,2 South,2 South,368,NA,NA,NA,2,5,NA,1,0,1,1,368,368
40203,963,LA LINDA CT SE,Local Access,2,533,Urban,533,2 South,2 South,526,NA,NA,1,1,5,NA,1,1,2,2,526,1052
40303,5084,SCHERMERHORN PL SE,Local Access,2,259,Urban,259,2 South,2 South,259,NA,NA,NA,1,5,NA,1,0,1,1,259,259
40450,12228,SE GALEEL CT,Local Access,2,213,Urban,213,2 South,2 South,213,NA,NA,NA,2,5,NA,1,0,1,1,213,213
40236,552,SE COLUSA ST,Local Access,2,417,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,417,0
40217,654,CARLA CT SE,Local Access,2,132,Urban,132,2 South,2 South,116,NA,NA,1,1,5,NA,1,1,2,2,116,232
40215,802,MARLYCE CT SE,Local Access,2,136,Urban,136,2 South,2 South,136,NA,NA,1,1,5,NA,1,1,2,2,136,272
40201,8481,SE COPPER CREEK DR,Local Access,2,259,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,259,0
40201,2453,SE COPPER CREEK DR,Local Access,2,903,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,903,0
40615,13337,DURAND PL SE,Local Access,2,561,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,561,0
40620,5542,SE BERGER LN,Local Access,2,327,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,327,0
40270,732,SE CALAVERAS ST,Local Access,2,474,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,474,0
33490,1599,EBBERT DR SE,Local Access,1,996,Rural,996,2 South,2 South,994,NA,NA,1,1,NA,3,1,1,2,2,994,1988
33490,1599,EBBERT DR SE,Local Access,1,996,Rural,996,2 South,2 South,1,NA,NA,1,1,NA,3,1,1,2,2,1,2
34740,16437,SE SILVERVIEW WAY,Local Access,0,484,Unknown,484,2 South,2 South,481,5,NA,NA,NA,NA,NA,0,5,5,5,481,2405
34740,16437,SE SILVERVIEW WAY,Local Access,0,484,Unknown,484,2 South,2 South,484,NA,NA,7,NA,NA,NA,0,0,0,0,484,0
40396,4891,SE VALE CT,Local Access,2,199,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,199,0
42920,4588,SE SUMMER PL,Local Access,2,418,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,418,0
40394,11486,SE CONVERSE CT,Local Access,2,210,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,210,0
40392,6283,SE CONVERSE CIR,Local Access,2,153,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,153,0
34242,12865,SE PENNSWOOD CT,Local Access,2,520,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,520,0
33768,1851,SE STONEHILL LN,Local Access,1,1978,Rural,1978,2 South,2 South,1949,NA,NA,3,3,NA,3,5,5,10,10,1949,19490
40609,4155,SE SALMONBERRY RD,Major Collector,2,664,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,664,0
32950,410,LAWRENCE DR SE,Local Access,1,2009,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2009,0
40202,13032,SE VILLA CARMEL DR,Local Access,2,203,Urban,203,2 South,2 South,203,NA,NA,1,1,5,NA,1,1,2,2,203,406
40609,13174,SE SALMONBERRY RD,Major Collector,2,202,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,202,0
40609,11751,SE SALMONBERRY RD,Major Collector,2,173,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,173,0
40609,1443,SE SALMONBERRY RD,Major Collector,2,418,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,418,0
40609,3175,SE SALMONBERRY RD,Major Collector,2,922,Urban,922,2 South,2 South,884,NA,NA,6,6,6,NA,2,2,4,4,884,3536
40609,3175,SE SALMONBERRY RD,Major Collector,2,922,Urban,922,2 South,2 South,37,NA,NA,6,6,6,NA,2,2,4,4,37,148
40609,3192,SE SALMONBERRY RD,Major Collector,2,284,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,284,0
40609,6068,SE SALMONBERRY RD,Major Collector,2,423,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,423,0
40609,5357,SE SALMONBERRY RD,Major Collector,2,224,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,224,0
40609,5376,SE SALMONBERRY RD,Major Collector,2,194,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,194,0
40540,4557,SE LORI LINDA CT,Local Access,2,498,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,498,0
40609,5618,SE SALMONBERRY RD,Major Collector,2,476,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,476,0
40609,6425,SE SALMONBERRY RD,Major Collector,2,410,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,410,0
40609,8134,SE SALMONBERRY RD,Major Collector,2,330,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,330,0
40609,8589,SE SALMONBERRY RD,Major Collector,2,274,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,274,0
40609,9185,SE SALMONBERRY RD,Major Collector,2,1015,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1015,0
40609,9787,SE SALMONBERRY RD,Major Collector,2,320,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,320,0
33501,1989,ALPENRIDGE PL SE,Local Access,1,641,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,641,0
32309,6104,BANNER RD SE,Major Collector,1,793,Rural,793,2 South,2 South,790,NA,NA,5,5,NA,6,3,3,6,6,790,4740
32309,6104,BANNER RD SE,Major Collector,1,793,Rural,793,2 South,2 South,3,NA,NA,5,5,NA,6,3,3,6,6,3,18
32309,11838,BANNER RD SE,Major Collector,1,2008,Rural,2008,2 South,2 South,1998,NA,NA,5,5,NA,6,3,3,6,6,1998,11988
32309,11838,BANNER RD SE,Major Collector,1,2008,Rural,2008,2 South,2 South,10,NA,NA,5,5,NA,6,3,3,6,6,10,60
35670,2981,BODLE RD SE,Local Access,1,1329,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1329,0
33503,2664,KENTRIDGE PL SE,Local Access,1,243,Rural,243,2 South,2 South,228,NA,NA,3,2,NA,3,1,5,6,6,228,1368
34730,2688,MEADOW PL SE,Local Access,1,185,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,185,0
35380,2922,SE FAIRWAY CIR,Local Access,1,494,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,494,0
34205,14587,SE CEDAR RD,Local Access,2,12,Urban,12,2 South,2 South,12,NA,NA,5,5,5,NA,2,2,4,4,12,48
30519,15947,OLALLA VALLEY RD SE,Major Collector,1,567,Rural,567,2 South,2 South,563,NA,NA,4,4,NA,6,3,3,6,6,563,3378
30519,15947,OLALLA VALLEY RD SE,Major Collector,1,567,Rural,567,2 South,2 South,4,NA,NA,4,4,NA,6,3,3,6,6,4,24
30519,16057,OLALLA VALLEY RD SE,Major Collector,1,324,Rural,324,2 South,2 South,324,NA,NA,4,4,NA,6,3,3,6,6,324,1944
42910,9853,JACKSON AVE SE,Minor Arterial,2,409,Urban,409,2 South,2 South,1,NA,NA,3,3,6,NA,1,1,2,2,1,2
42910,9853,JACKSON AVE SE,Minor Arterial,2,409,Urban,409,2 South,2 South,409,NA,NA,3,3,6,NA,1,1,2,2,409,818
29410,6845,WEYERS LN SW,Local Access,1,1695,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1695,0
36100,12021,LARS HANSEN RD SE,Local Access,1,1474,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1474,0
33490,10790,EBBERT DR SE,Local Access,1,997,Rural,997,2 South,2 South,997,NA,NA,1,1,NA,3,1,1,2,2,997,1994
40264,10689,SE GOLDMAUR CT,Local Access,2,526,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,526,0
40262,8907,SE MAHALI LN,Local Access,2,188,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,188,0
40609,9913,SE SALMONBERRY RD,Local Access,1,935,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,935,0
40609,11159,SE SALMONBERRY RD,Major Collector,2,365,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,365,0
40609,13236,SE SALMONBERRY RD,Major Collector,1,1400,Rural,1400,2 South,2 South,1310,NA,NA,NA,6,NA,6,5,0,5,5,1310,6550
40609,13236,SE SALMONBERRY RD,Major Collector,1,1400,Rural,1400,2 South,2 South,1248,NA,NA,6,NA,NA,6,0,5,5,5,1248,6240
22500,7858,CROSSING PL SW,Local Access,1,664,Rural,664,2 South,2 South,114,3,NA,NA,NA,NA,3,0,5,5,5,114,570
22450,6973,SUNNYSLOPE RD SW,Minor Collector,1,2854,Rural,2854,2 South,2 South,1375,NA,NA,2,2,NA,4,1,1,2,2,1375,2750
42976,7247,WEATHERS CT SE,Local Access,2,1181,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1181,0
42910,3487,JACKSON AVE SE,Minor Arterial,2,251,Urban,251,2 South,2 South,251,NA,NA,3,3,6,NA,1,1,2,2,251,502
43050,1565,AIKEN RD SE,Local Access,2,1308,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1308,0
40700,6990,SE LUND AVE,Major Collector,2,423,Urban,423,2 South,2 South,423,NA,NA,5,5,6,NA,1,1,2,2,423,846
43310,1724,LAKEVIEW DR SE,Local Access,1,362,Rural,362,2 South,2 South,359,NA,NA,1,1,NA,3,1,1,2,2,359,718
42960,11895,BALSAM BLVD SE,Local Access,2,999,Urban,999,2 South,2 South,510,NA,3,NA,NA,5,NA,1,0,1,1,510,510
42910,11450,JACKSON AVE SE,Minor Arterial,2,354,Urban,354,2 South,2 South,354,NA,NA,3,3,6,NA,1,1,2,2,354,708
42910,12292,JACKSON AVE SE,Minor Arterial,2,209,Urban,209,2 South,2 South,209,NA,NA,3,3,6,NA,1,1,2,2,209,418
42930,11958,BRIARWOOD DR SE,Local Access,2,1346,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1346,0
42910,11247,JACKSON AVE SE,Minor Arterial,2,166,Urban,166,2 South,2 South,166,NA,NA,3,3,6,NA,1,1,2,2,166,332
42910,10839,JACKSON AVE SE,Minor Arterial,2,297,Urban,297,2 South,2 South,297,NA,NA,3,3,6,NA,1,1,2,2,297,594
42910,9597,JACKSON AVE SE,Minor Arterial,2,339,Urban,339,2 South,2 South,339,NA,NA,3,3,6,NA,1,1,2,2,339,678
34205,7452,SE CEDAR RD,Local Access,2,447,Urban,447,2 South,2 South,142,NA,NA,5,5,5,NA,2,2,4,4,142,568
34205,3729,SE CEDAR RD,Local Access,2,1175,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1175,0
34285,11485,ALONAH PL SE,Local Access,2,149,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,149,0
34285,10349,ALONAH PL SE,Local Access,2,175,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,175,0
42910,10265,JACKSON AVE SE,Minor Arterial,2,201,Urban,201,2 South,2 South,201,NA,NA,3,3,6,NA,1,1,2,2,201,402
43310,11893,LAKEVIEW DR SE,Local Access,1,1876,Rural,1876,2 South,2 South,1865,NA,NA,1,1,NA,3,1,1,2,2,1865,3730
41370,12087,SEIFORD AVE SE,Local Access,2,1156,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1156,0
42910,11939,JACKSON AVE SE,Minor Arterial,2,549,Urban,549,2 South,2 South,549,NA,NA,3,3,6,NA,1,1,2,2,549,1098
34205,4353,SE CEDAR RD,Local Access,2,139,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,139,0
34263,12010,KC PL SE,Local Access,2,820,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,820,0
34291,3439,PERDEMCO AVE SE,Local Access,2,249,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,249,0
29000,3918,SE DOGWOOD RD,Local Access,1,1237,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1237,0
42910,11236,JACKSON AVE SE,Minor Arterial,2,278,Urban,278,2 South,2 South,270,NA,NA,3,3,6,NA,1,1,2,2,270,540
42910,11236,JACKSON AVE SE,Minor Arterial,2,278,Urban,278,2 South,2 South,7,NA,NA,3,3,6,NA,1,1,2,2,7,14
43310,11338,LAKEVIEW DR SE,Local Access,1,743,Rural,743,2 South,2 South,743,NA,NA,1,1,NA,3,1,1,2,2,743,1486
42910,9396,JACKSON AVE SE,Minor Arterial,2,313,Urban,313,2 South,2 South,13,NA,NA,3,3,6,NA,1,1,2,2,13,26
42910,9396,JACKSON AVE SE,Minor Arterial,2,313,Urban,313,2 South,2 South,300,NA,NA,3,3,6,NA,1,1,2,2,300,600
40700,11153,SE LUND AVE,Major Collector,2,218,Urban,218,2 South,2 South,218,NA,NA,5,5,6,NA,1,1,2,2,218,436
40700,10013,SE LUND AVE,Minor Arterial,2,209,Urban,209,2 South,2 South,201,NA,NA,8,8,6,NA,2,2,4,4,201,804
27,14196,162ND ST NW,Local Access,1,1335,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1335,0
27,56,166TH STREET CT NW,Local Access,1,1332,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1332,0
27,1007,163RD ST NW,Local Access,1,917,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,917,0
27,9916,162ND ST NW,Local Access,1,960,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,960,0
27,4654,164TH ST NW,Local Access,1,1314,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1314,0
27,3806,164TH ST NW,Local Access,1,1022,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1022,0
3053,7493,BRITTNEY LN SE,Local Access,1,1039,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1039,0
33495,3062,KNIGHT DR SE,Local Access,1,485,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,485,0
32309,3936,BANNER RD SE,Major Collector,1,1330,Rural,1330,2 South,2 South,1330,NA,NA,5,5,NA,6,3,3,6,6,1330,7980
32309,2669,BANNER RD SE,Major Collector,1,1975,Rural,1975,2 South,2 South,9,NA,NA,5,5,NA,6,3,3,6,6,9,54
32309,2669,BANNER RD SE,Major Collector,1,1975,Rural,1975,2 South,2 South,1245,NA,NA,5,5,NA,6,3,3,6,6,1245,7470
32309,2669,BANNER RD SE,Major Collector,1,1975,Rural,1975,2 South,2 South,721,NA,NA,5,5,NA,6,3,3,6,6,721,4326
33350,3923,PHILLIPS RD SE,Local Access,2,1119,Urban,1119,2 South,2 South,1119,NA,NA,6,6,5,NA,2,2,4,4,1119,4476
30509,3384,LONG LAKE RD SE,Minor Arterial,2,1207,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1207,0
32309,4127,BANNER RD SE,Major Collector,1,1130,Rural,1130,2 South,2 South,1130,NA,NA,5,5,NA,6,3,3,6,6,1130,6780
34550,2989,SE BAKER RD,Local Access,1,372,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,372,0
34701,2812,GRANDRIDGE DR SE,Local Access,2,666,Urban,666,2 South,2 South,666,NA,NA,NA,3,5,NA,1,0,1,1,666,666
33490,1578,EBBERT DR SE,Local Access,1,714,Rural,714,2 South,2 South,714,NA,NA,1,1,NA,3,1,1,2,2,714,1428
28230,4473,ROOSEVELT AVE SW,Local Access,1,312,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,312,0
30509,14357,LONG LAKE RD SE,Minor Arterial,2,59,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,59,0
32309,14920,BANNER RD SE,Major Collector,1,644,Rural,644,2 South,2 South,644,NA,NA,5,5,NA,6,3,3,6,6,644,3864
30519,14924,OLALLA VALLEY RD SE,Major Collector,1,661,Rural,661,2 South,2 South,12,NA,NA,4,4,NA,6,3,3,6,6,12,72
30519,14924,OLALLA VALLEY RD SE,Major Collector,1,661,Rural,661,2 South,2 South,649,NA,NA,4,4,NA,6,3,3,6,6,649,3894
40500,11734,SE SERENADE WAY,Local Access,2,171,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,171,0
40304,12471,SE BAKKEN CT,Local Access,2,900,Urban,900,2 South,2 South,653,NA,NA,NA,1,5,NA,1,0,1,1,653,653
40304,12471,SE BAKKEN CT,Local Access,2,900,Urban,900,2 South,2 South,244,NA,NA,NA,1,5,NA,1,0,1,1,244,244
40270,12216,SE CALAVERAS ST,Local Access,2,390,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,390,0
40303,3292,SCHERMERHORN PL SE,Local Access,2,310,Urban,310,2 South,2 South,310,NA,NA,NA,1,5,NA,1,0,1,1,310,310
40230,11108,EASTWOOD AVE SE,Local Access,2,291,Urban,291,2 South,2 South,281,NA,NA,1,1,5,NA,1,1,2,2,281,562
